"compound.lower","herb_en_name","herb_cn_name","herb_pinyin","Mol.ID","Mol.ID2","Compound.EN","OB...","MW","DL","CID","InChIKey","Name","Bestname","CanonicalSMILES","XLogP","superclass","class","subclass","KEGGID","Keggid","HMDBID","MolecularFormula","Synonym.separate","entrez_gene_symbol"
"(+/-)-isoborneol","Radix Bupleuri","柴胡","Chaihu","MOL000018","TCMol03631","(+/-)-Isoborneol","86.9841251754","154.280","0.05275","64685","DTGKSKDOIYIVQL-UHFFFAOYSA-N","(-)-borneol;1,7,7-trimethylbicyclo[2.2.1]heptan-2-ol;1,7,7-Trimethylbicyclo[2.2.1]heptan-2-ol;Borneol;Isoborneol","(-)-borneol","CC1(C2CCC1(C(C2)O)C)C",2.7,NA,NA,NA,"C01411;C01766;C01765",NA,NA,NA,"(+/-)-Isoborneol","TRPV3;NEFL;OPRK1;KCNK4;TACR2;CACNA1A;CACNA1C;CACNA1D;CACNA1F;CACNA1S;CACNB1;CACNB2;CACNB3;CACNB4;TRPM8;CACNA1G;TRPA1"
"(+/-)-isoborneol","Atractylodes Macrocephala Koidz.","白术","Baizhu","MOL000018","TCMol01216","(+/-)-Isoborneol","86.9841251754","154.280","0.05275","64685","DTGKSKDOIYIVQL-UHFFFAOYSA-N","(-)-borneol;1,7,7-trimethylbicyclo[2.2.1]heptan-2-ol;1,7,7-Trimethylbicyclo[2.2.1]heptan-2-ol;Borneol;Isoborneol","(-)-borneol","CC1(C2CCC1(C(C2)O)C)C",2.7,NA,NA,NA,"C01411;C01766;C01765",NA,NA,NA,"(+/-)-Isoborneol","TRPV3;NEFL;OPRK1;KCNK4;TACR2;CACNA1A;CACNA1C;CACNA1D;CACNA1F;CACNA1S;CACNB1;CACNB2;CACNB3;CACNB4;TRPM8;CACNA1G;TRPA1"
"(+/-)-isoborneol","Curcumae Rhizoma","莪术","Ezhu","MOL000018","TCMol07279","(+/-)-Isoborneol","86.9841251754","154.280","0.05275","64685","DTGKSKDOIYIVQL-UHFFFAOYSA-N","(-)-borneol;1,7,7-trimethylbicyclo[2.2.1]heptan-2-ol;1,7,7-Trimethylbicyclo[2.2.1]heptan-2-ol;Borneol;Isoborneol","(-)-borneol","CC1(C2CCC1(C(C2)O)C)C",2.7,NA,NA,NA,"C01411;C01766;C01765",NA,NA,NA,"(+/-)-Isoborneol","TRPV3;NEFL;OPRK1;KCNK4;TACR2;CACNA1A;CACNA1C;CACNA1D;CACNA1F;CACNA1S;CACNB1;CACNB2;CACNB3;CACNB4;TRPM8;CACNA1G;TRPA1"
"(1r,10r)-epoxy-1,10-dihydrocurdione","Curcumae Rhizoma","莪术","Ezhu","MOL000891","TCMol07303","(1R,10R)-epoxy-1,10-dihydrocurdione","36.7316130006","252.390","0.12442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(1r,2r,4s)-2,4-diisopropenyl-1-methyl-1-vinylcyclohexane","Radix Bupleuri","柴胡","Chaihu","MOL001303","TCMol03616","(1R,2R,4S)-2,4-diisopropenyl-1-methyl-1-vinylcyclohexane","5.578789823","204.390","0.060442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(1r,2s,4r)-1-ethyl-1-methyl-2,4-bis(1-methylethyl)cyclohexane","Angelicae Sinensis Radix","当归","Danggui","MOL008244","TCMol06102","(1R,2S,4R)-1-ethyl-1-methyl-2,4-bis(1-methylethyl)cyclohexane","15.008248087","210.450","0.05873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(1r,4ar,8as)-1-isopropyl-7-methyl-4-methylene-2,3,4a,5,6,8a-hexahydro-1h-naphthalene","Radix Bupleuri","柴胡","Chaihu","MOL004727","TCMol03856","(1R,4aR,8aS)-1-isopropyl-7-methyl-4-methylene-2,3,4a,5,6,8a-hexahydro-1H-naphthalene","21.3476463712","204.390","0.077315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(1r,4r,5s)-4-isopropenyl-1,8-dimethylspiro[4.5]dec-8-ene","Angelicae Sinensis Radix","当归","Danggui","MOL008258","TCMol06116","(1R,4R,5S)-4-isopropenyl-1,8-dimethylspiro[4.5]dec-8-ene","40.650884537","204.390","0.072942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(1r,4s,4ar,8ar)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2h-naphthalen-1-ol","Curcumae Rhizoma","莪术","Ezhu","MOL000942","TCMol07354","(1R,4S,4aR,8aR)-4-isopropyl-1,6-dimethyl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol","31.67305829","222.410","0.093126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(1r,4s,5r)-4-isopropenyl-1,8-dimethylspiro[4.5]dec-8-ene","Radix Bupleuri","柴胡","Chaihu","MOL002116","TCMol03651","(1R,4S,5R)-4-isopropenyl-1,8-dimethylspiro[4.5]dec-8-ene","40.0073697499","204.390","0.072962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(1r,4s)-7,7-dimethyl-2-methylenenorbornane","Radix Bupleuri","柴胡","Chaihu","MOL004714","TCMol03843","(1R,4S)-7,7-dimethyl-2-methylenenorbornane","41.0591543081","136.260","0.038976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(1r,5s)-7,7-dimethyl-4-bicyclo[3.1.1]hept-3-enecarboxaldehyde","Radix Bupleuri","柴胡","Chaihu","MOL000609","TCMol03861","(1R,5S)-7,7-dimethyl-4-bicyclo[3.1.1]hept-3-enecarboxaldehyde","40.6443329165","150.240","0.059434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(1r)-()-nopinone","Paeoniae Radix Alba","白芍","Baishao","MOL001246","TCMol01133","(1R)-()-Nopinone","57.8602092593","138.230","0.053348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(1r)-()-nopinone","Cortex Moutan","牡丹皮","Mudanpi","MOL001246","TCMol19354","(1R)-()-Nopinone","57.8602092593","138.230","0.053348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(1r)-2-methyl-1-phenylprop-2-en-1-ol","Atractylodes Macrocephala Koidz.","白术","Baizhu","MOL000030","TCMol01228","(1R)-2-methyl-1-phenylprop-2-en-1-ol","75.1034694564","148.220","0.028357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(1s,10s),(4s,5s)-germacrone-1(10),4-diepoxide","Curcumae Rhizoma","莪术","Ezhu","MOL000915","TCMol07327","(1S,10S),(4S,5S)-germacrone-1(10),4-diepoxide","30.4803535361","264.350","0.17938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(1s,2r,4r)-neoiso-dihydrocarveol","Atractylodes Macrocephala Koidz.","白术","Baizhu","MOL000039","TCMol01237","(1S,2R,4R)-Neoiso-dihydrocarveol","52.3950187368","154.280","0.029275","443166",NA,"(+)-Neoisodihydrocarveol;(1S,2R,4R)-Neoiso-dihydrocarveol","(+)-Neoisodihydrocarveol",NA,NA,NA,NA,NA,"C11400",NA,NA,NA,"(1S,2R,4R)-Neoiso-dihydrocarveol","CACNG3;CACNG2;CYP27B1;CLEC4E;CACNG5;CACNG4;CACNA2D3;CACNG8;CACNG7;CACNG6;RORA;RXRA;THRB;VDR;CACNA1A;CACNA1B;CACNA1C;CACNA1D;CACNA1E;CACNA1F;CACNA1S;CACNA2D1;CACNB1;CACNB2;CACNB3;CACNB4;CACNG1;CACNA1I;CACNA1H;CACNA1G;CACNA2D2;CACNA2D4;NR1I3"
"(1s,3e,7e,11s)-1,5,5,8-tetramethyl-12-oxabicyclo[9.1.0]dodeca-3,7-diene","Curcumae Rhizoma","莪术","Ezhu","MOL000939","TCMol07351","(1S,3E,7E,11S)-1,5,5,8-tetramethyl-12-oxabicyclo[9.1.0]dodeca-3,7-diene","34.37241131","220.390","0.096797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(1s,4ar,8ar)-1-isopropyl-7-methyl-4-methylene-2,3,4a,5,6,8a-hexahydro-1h-naphthalene","Angelicae Sinensis Radix","当归","Danggui","MOL000489","TCMol06089","(1S,4aR,8aR)-1-isopropyl-7-methyl-4-methylene-2,3,4a,5,6,8a-hexahydro-1H-naphthalene","19.8024989986","204.390","0.077344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(1s,4e,10s)-8-isopropylidene-1,5-dimethyl-11-oxabicyclo[8.1.0]undec-4-en-7-one","Curcumae Rhizoma","莪术","Ezhu","MOL000921","TCMol07333","(1S,4E,10S)-8-isopropylidene-1,5-dimethyl-11-oxabicyclo[8.1.0]undec-4-en-7-one","27.2558669156","234.370","0.10782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(1s,4r)-2,3-dimethylbicyclo[2.2.1]hept-2-ene","Radix Bupleuri","柴胡","Chaihu","MOL004716","TCMol03845","(1S,4R)-2,3-dimethylbicyclo[2.2.1]hept-2-ene","43.0913400557","122.230","0.028291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(1s,5s)-1-isopropyl-4-methylenebicyclo[3.1.0]hexane","Curcumae Rhizoma","莪术","Ezhu","MOL000268","TCMol07286","(1S,5S)-1-isopropyl-4-methylenebicyclo[3.1.0]hexane","46.2051090955","136.260","0.043544","11051711","NDVASEGYNIMXJL-UWVGGRQHSA-N","(-)-sabinene;(-)-Sabinene;(1S,5S)-1-isopropyl-4-methylenebicyclo[3.1.0]hexane;(1S,5S)-4-methylidene-1-(propan-2-yl)bicyclo[3.1.0]hexane","l-Sabinene","CC(C)C12CCC(=C)C1C2",3.1,"Lipids and lipid-like molecules","Prenol lipids","Monoterpenoids","C20242",NA,NA,NA,"(1S,5S)-1-isopropyl-4-methylenebicyclo[3.1.0]hexane","ADH1A;ADH1B;ADH1C;DLG4;ETFDH;ALDH2;GPD1L;GAMT;GATM;GPD1;GPD2;KCNA1;KCNA2;KCNA3;KCNA4;KCNA5;KCNA6;KCNA7;KCNA10;KCNB1;KCNC1;KCNC2;KCNC3;KCND1;KCND2;KCND3;PAX2;KCNK4;ZDHHC2;PRKAB1;RNASE1;TPO;CAT;AIFM2;KCNB2"
"(1s,5s)-1-isopropyl-4-methylenebicyclo[3.1.0]hexane","Curcumae Rhizoma","莪术","Ezhu","MOL000268","TCMol07286","(1S,5S)-1-isopropyl-4-methylenebicyclo[3.1.0]hexane","46.2051090955","136.260","0.043544","11051711","NDVASEGYNIMXJL-UWVGGRQHSA-N","(-)-sabinene;(-)-Sabinene;(1S,5S)-1-isopropyl-4-methylenebicyclo[3.1.0]hexane;(1S,5S)-4-methylidene-1-(propan-2-yl)bicyclo[3.1.0]hexane","l-Sabinene","CC(C)C12CCC(=C)C1C2",3.1,"Lipids and lipid-like molecules","Prenol lipids","Monoterpenoids","C20242",NA,NA,NA," (1S,5S)-1-isopropyl-4-methylenebicyclo[3.1.0]hexane","ADH1A;ADH1B;ADH1C;DLG4;ETFDH;ALDH2;GPD1L;GAMT;GATM;GPD1;GPD2;KCNA1;KCNA2;KCNA3;KCNA4;KCNA5;KCNA6;KCNA7;KCNA10;KCNB1;KCNC1;KCNC2;KCNC3;KCND1;KCND2;KCND3;PAX2;KCNK4;ZDHHC2;PRKAB1;RNASE1;TPO;CAT;AIFM2;KCNB2"
"(1s,6r,7r)-4-isopropylidene-1-methyl-7-(3-oxobutyl)norcaran-3-one","Curcumae Rhizoma","莪术","Ezhu","MOL000898","TCMol07310","(1S,6R,7R)-4-isopropylidene-1-methyl-7-(3-oxobutyl)norcaran-3-one","34.1743293056","234.370","0.11146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(1z,4e,8e)-2,6,6,9-tetramethylcycloundeca-1,4,8-triene","Radix Bupleuri","柴胡","Chaihu","MOL012439","TCMol03950","(1Z,4E,8E)-2,6,6,9-tetramethylcycloundeca-1,4,8-triene","22.827061033","204.390","0.061141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(2r,3r,4s,5s,6r)-2-[[(3s,5s,9r,10s,13r,14r,17r)-17-[(e,2r,5s)-5-ethyl-6-methylhept-3-en-2-yl]-10,13-dimethyl-2,3,4,5,6,9,11,12,14,15,16,17-dodecahydro-1h-cyclopenta[a]phenanthren-3-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol","Radix Bupleuri","柴胡","Chaihu","MOL004652","TCMol03781","(2R,3R,4S,5S,6R)-2-[[(3S,5S,9R,10S,13R,14R,17R)-17-[(E,2R,5S)-5-ethyl-6-methylhept-3-en-2-yl]-10,13-dimethyl-2,3,4,5,6,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol","21.1958091299","574.930","0.6273","12960505","ITYGLICZKGWOPA-FDZHQVDOSA-N","alpha-Spinasterol glucoside","Spinasteryl glucoside","CCC(C=CC(C)C1CCC2C1(CCC3C2=CCC4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C",6.7,NA,NA,NA,NA,NA,NA,NA,"(2R,3R,4S,5S,6R)-2-[[(3S,5S,9R,10S,13R,14R,17R)-17-[(E,2R,5S)-5-ethyl-6-methylhept-3-en-2-yl]-10,13-dimethyl-2,3,4,5,6,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol",NA
"(2r,3r,4s,5s,6r)-2-[[(3s,5s,9r,10s,13r,14r,17r)-17-[(e,2r,5s)-5-ethyl-6-methylhept-3-en-2-yl]-10,13-dimethyl-2,3,4,5,6,9,11,12,14,15,16,17-dodecahydro-1h-cyclopenta[a]phenanthren-3-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol","Prunellae Spica","夏枯草","Xiakucao","MOL004652","TCMol28294","(2R,3R,4S,5S,6R)-2-[[(3S,5S,9R,10S,13R,14R,17R)-17-[(E,2R,5S)-5-ethyl-6-methylhept-3-en-2-yl]-10,13-dimethyl-2,3,4,5,6,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol","21.1958091299","574.930","0.6273","12960505","ITYGLICZKGWOPA-FDZHQVDOSA-N","alpha-Spinasterol glucoside","Spinasteryl glucoside","CCC(C=CC(C)C1CCC2C1(CCC3C2=CCC4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C",6.7,NA,NA,NA,NA,NA,NA,NA,"(2R,3R,4S,5S,6R)-2-[[(3S,5S,9R,10S,13R,14R,17R)-17-[(E,2R,5S)-5-ethyl-6-methylhept-3-en-2-yl]-10,13-dimethyl-2,3,4,5,6,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol",NA
"(2r,3s,4s,5r)-2-ethoxy-2,5-bis(hydroxymethyl)oxolane-3,4-diol","Dioscoreaebulbiferae","黄药子","Huangyaozi","MOL000836","TCMol12296","(2R,3S,4S,5R)-2-ethoxy-2,5-bis(hydroxymethyl)oxolane-3,4-diol","47.281364345","208.240","0.058617","11769694","KQQFKZUGBOQKLW-OOJXKGFFSA-N","(2R,3S,4S,5R)-2-ethoxy-2,5-bis(hydroxymethyl)oxolane-3,4-diol","(2R,3S,4S,5R)-2-ethoxy-2,5-bis(hydroxymethyl)oxolane-3,4-diol","CCOC1(C(C(C(O1)CO)O)O)CO",-1.2,NA,NA,NA,NA,NA,NA,NA,"(2R,3S,4S,5R)-2-ethoxy-2,5-bis(hydroxymethyl)oxolane-3,4-diol",NA
"(2r)-2-[(3s,5r,10s,13r,14r,16r,17r)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1h-cyclopenta[a]phenanthren-17-yl]-5-isopropyl-hex-5-enoic acid","Poria Cocos(Schw.) Wolf.","茯苓","Fuling","MOL000280","TCMol07947","(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-5-isopropyl-hex-5-enoic acid","31.0720566481","484.790","0.81528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(2r)-2-[(3s,5r,10s,13r,14r,16r,17r)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1h-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid","Poria Cocos(Schw.) Wolf.","茯苓","Fuling","MOL000273","TCMol07940","(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid","30.93214234","470.760","0.81281","10743008","XSLKAKROJKMHIT-WIUKAADNSA-N","(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid;16alpha-Hydroxydehydrotrametenolic acid","16a-Hydroxydehydrotrametenolic acid","CC(=CCCC(C1C(CC2(C1(CC=C3C2=CCC4C3(CCC(C4(C)C)O)C)C)C)O)C(=O)O)C",5.8,NA,NA,NA,NA,NA,NA,NA,"(2R)-2-[(3S,5R,10S,13R,14R,16R,17R)-3,16-dihydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-enoic acid","PTGDR2;PTGDR;PTGFR"
"(2r)-2-[(5r,10s,13r,14r,16r,17r)-16-hydroxy-3-keto-4,4,10,13,14-pentamethyl-1,2,5,6,12,15,16,17-octahydrocyclopenta[a]phenanthren-17-yl]-5-isopropyl-hex-5-enoic acid","Poria Cocos(Schw.) Wolf.","茯苓","Fuling","MOL000285","TCMol07952","(2R)-2-[(5R,10S,13R,14R,16R,17R)-16-hydroxy-3-keto-4,4,10,13,14-pentamethyl-1,2,5,6,12,15,16,17-octahydrocyclopenta[a]phenanthren-17-yl]-5-isopropyl-hex-5-enoic acid","38.2551579991","482.770","0.82014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(2r)-2-methylcyclopentan-1-one","Radix Bupleuri","柴胡","Chaihu","MOL004588","TCMol03716","(2R)-2-methylcyclopentan-1-one","60.0385230443","98.160","0.010812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(2s)-7-[(2s,3r,4s,5s,6r)-4,5-dihydroxy-6-methylol-3-[(2s,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyl-tetrahydropyran-2-yl]oxy-tetrahydropyran-2-yl]oxy-5-hydroxy-2-(3-hydroxy-5-methoxy-phenyl)chroman-4-one","Citri Reticulatae Pericarpium Viride","青皮","Qingpi","MOL001797","TCMol22243","(2S)-7-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-methylol-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyl-tetrahydropyran-2-yl]oxy-tetrahydropyran-2-yl]oxy-5-hydroxy-2-(3-hydroxy-5-methoxy-phenyl)chroman-4-one","11.1740342963","610.620","0.69663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(2s)-heptan-2-ol","Curcumae Rhizoma","莪术","Ezhu","MOL000912","TCMol07324","(2S)-heptan-2-ol","23.4941642163","116.230","0.0082227","2724897","CETWDUZRCINIHU-ZETCQYMHSA-N","Heptan-2S-ol","Heptan-2S-ol","CCCCCC(C)O",2.3,NA,NA,NA,NA,NA,NA,NA," (2S)-heptan-2-ol","TRPV3;NEFL;OPRK1;KCNK4;TACR2;CACNA1A;CACNA1C;CACNA1D;CACNA1F;CACNA1S;CACNB1;CACNB2;CACNB3;CACNB4;TRPM8;CACNA1G;TRPA1"
"(3ar,6s,7ar)-6-hydroxy-6-methyl-3-methylene-3a,4,7,7a-tetrahydrobenzofuran-2,5-dione","Paeoniae Radix Alba","白芍","Baishao","MOL001935","TCMol01186","(3aR,6S,7aR)-6-hydroxy-6-methyl-3-methylene-3a,4,7,7a-tetrahydrobenzofuran-2,5-dione","97.7935023248","196.220","0.076476",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(3e,6s,7r)-3-butylidene-6,7-dihydroxy-4,5,6,7-tetrahydroisobenzofuran-1-one","Radix Bupleuri","柴胡","Chaihu","MOL004705","TCMol03834","(3E,6S,7R)-3-butylidene-6,7-dihydroxy-4,5,6,7-tetrahydroisobenzofuran-1-one","34.3431399787","224.280","0.096014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(3e)-3-butylidene-7-hydroxy-2-benzofuran-1-one","Angelicae Sinensis Radix","当归","Danggui","MOL008287","TCMol06145","(3E)-3-butylidene-7-hydroxy-2-benzofuran-1-one","42.1735344901","204.240","0.082017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(3r,3ar,6s,7ar)-6-hydroxy-3,6-dimethyl-3a,4,7,7a-tetrahydro-3h-benzofuran-2,5-dione","Paeoniae Radix Alba","白芍","Baishao","MOL001934","TCMol01185","(3R,3aR,6S,7aR)-6-hydroxy-3,6-dimethyl-3a,4,7,7a-tetrahydro-3H-benzofuran-2,5-dione","104.9421603","198.240","0.075556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(3r,4ar,8ar)-3-isopropenyl-5,8a-dimethyl-2,3,4,4a,7,8-hexahydro-1h-naphthalene","Radix Bupleuri","柴胡","Chaihu","MOL004717","TCMol03846","(3R,4aR,8aR)-3-isopropenyl-5,8a-dimethyl-2,3,4,4a,7,8-hexahydro-1H-naphthalene","23.8627230025","204.390","0.081045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(3r)-3-methylcyclotridecan-1-one","Radix Bupleuri","柴胡","Chaihu","MOL004602","TCMol03731","(3R)-3-methylcyclotridecan-1-one","37.652169058","210.400","0.065547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(3s,3ar,5s,6s,7ar)-5,6-dihydroxy-3,6-dimethyl-3,3a,4,5,7,7a-hexahydrobenzofuran-2-one","Paeoniae Radix Alba","白芍","Baishao","MOL001917","TCMol01168","(3S,3aR,5S,6S,7aR)-5,6-dihydroxy-3,6-dimethyl-3,3a,4,5,7,7a-hexahydrobenzofuran-2-one","96.6429103451","200.260","0.074692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(3s,3ar,8ar)-3,8a-dihydroxy-5-isopropylidene-3,8-dimethyl-1,2,3a,4-tetrahydroazulen-6-one","Curcumae Rhizoma","莪术","Ezhu","MOL000897","TCMol07309","(3S,3aR,8aR)-3,8a-dihydroxy-5-isopropylidene-3,8-dimethyl-1,2,3a,4-tetrahydroazulen-6-one","38.6999140072","250.370","0.12446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(3s,4as,6ar,6bs,8s,8as,12as,14ar,14br)-4,4,6a,6b,11,11,14b-heptamethyl-8a-methylol-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicene-3,8-diol","Radix Bupleuri","柴胡","Chaihu","MOL004641","TCMol03770","(3S,4aS,6aR,6bS,8S,8aS,12aS,14aR,14bR)-4,4,6a,6b,11,11,14b-heptamethyl-8a-methylol-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicene-3,8-diol","12.07396743","458.800","0.74762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(3s,4r)-3-isopropenyl-1-isopropyl-4-methyl-4-vinylcyclohexene","Curcumae Rhizoma","莪术","Ezhu","MOL000909","TCMol07321","(3S,4R)-3-isopropenyl-1-isopropyl-4-methyl-4-vinylcyclohexene","27.5663965942","204.390","0.060189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(3s,5r,8r,9r,10s,14s)-3,17-dihydroxy-4,4,8,10,14-pentamethyl-2,3,5,6,7,9-hexahydro-1h-cyclopenta[a]phenanthrene-15,16-dione","Paeoniae Radix Alba","白芍","Baishao","MOL001919","TCMol01170","(3S,5R,8R,9R,10S,14S)-3,17-dihydroxy-4,4,8,10,14-pentamethyl-2,3,5,6,7,9-hexahydro-1H-cyclopenta[a]phenanthrene-15,16-dione","43.5562016729","358.520","0.53276","9841735","KIAKLFLISZCITK-PPAUHQMUSA-N","(3S,5R,8R,9R,10S,14S)-3,17-dihydroxy-4,4,8,10,14-pentamethyl-2,3,5,6,7,9-hexahydro-1H-cyclopenta[a]phenanthrene-15,16-dione;Palbinone","Palbinone","CC1(C2CCC3(C(C2(CCC1O)C)C=CC4=C(C(=O)C(=O)C43C)O)C)C",3.7,NA,NA,NA,NA,NA,NA,NA,"(3S,5R,8R,9R,10S,14S)-3,17-dihydroxy-4,4,8,10,14-pentamethyl-2,3,5,6,7,9-hexahydro-1H-cyclopenta[a]phenanthrene-15,16-dione","PPIF;PPIA;PPP3R1;PPP3R2;TWIST1;CAMLG"
"(3s,8s,9s,10r,13r,14s,17r)-10,13-dimethyl-17-[(2r,5s)-5-propan-2-yloctan-2-yl]-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1h-cyclopenta[a]phenanthren-3-ol","Atractylodes Macrocephala Koidz.","白术","Baizhu","MOL000033","TCMol01231","(3S,8S,9S,10R,13R,14S,17R)-10,13-dimethyl-17-[(2R,5S)-5-propan-2-yloctan-2-yl]-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol","36.2284705584","428.820","0.78288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(3s)-3-[(1r)-1,5-dimethylhex-4-enyl]-6-methylenecyclohexene","Atractylodes Macrocephala Koidz.","白术","Baizhu","MOL000031","TCMol01229","(3S)-3-[(1R)-1,5-dimethylhex-4-enyl]-6-methylenecyclohexene","19.8609491736","204.390","0.055576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(3s)-3-butyl-3h-isobenzofuran-1-one","Angelicae Sinensis Radix","当归","Danggui","MOL008285","TCMol06143","(3S)-3-butyl-3H-isobenzofuran-1-one","55.0516068869","190.260","0.066743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
