"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0002793","positive regulation of peptide secretion","3/74","113/18888",0.0265486725663717,6.77636928964363,3.86243318216521,0.0099332160350518,0.0373622723192505,0.0219530427591343,"2147/952/1131",3
"BP","GO:0018958","phenol-containing compound metabolic process","3/74","113/18888",0.0265486725663717,6.77636928964363,3.86243318216521,0.0099332160350518,0.0373622723192505,0.0219530427591343,"596/2903/1571",3
"BP","GO:0062014","negative regulation of small molecule metabolic process","3/74","113/18888",0.0265486725663717,6.77636928964363,3.86243318216521,0.0099332160350518,0.0373622723192505,0.0219530427591343,"9759/5465/1594",3
"BP","GO:0070252","actin-mediated cell contraction","3/74","113/18888",0.0265486725663717,6.77636928964363,3.86243318216521,0.0099332160350518,0.0373622723192505,0.0219530427591343,"776/775/783",3
"BP","GO:0042330","taxis","6/74","468/18888",0.0128205128205128,3.27234927234927,3.12183524459306,0.010045081248131,0.0376727207685379,0.0221354537223508,"7040/5747/5054/1906/2152/10013",6
"BP","GO:0051960","regulation of nervous system development","6/74","468/18888",0.0128205128205128,3.27234927234927,3.12183524459306,0.010045081248131,0.0376727207685379,0.0221354537223508,"7040/3065/2147/3066/10013/4133",6
"BP","GO:0048640","negative regulation of developmental growth","3/74","114/18888",0.0263157894736842,6.71692745376956,3.83966628383316,0.010173405200576,0.0378765095116196,0.0222551943781781,"5465/10013/4133",3
"BP","GO:0031111","negative regulation of microtubule polymerization or depolymerization","2/74","39/18888",0.0512820512820513,13.0893970893971,4.7396859799672,0.0102173690508184,0.0378765095116196,0.0222551943781781,"10013/4133",2
"BP","GO:0034390","smooth muscle cell apoptotic process","2/74","39/18888",0.0512820512820513,13.0893970893971,4.7396859799672,0.0102173690508184,0.0378765095116196,0.0222551943781781,"2099/1906",2
"BP","GO:0045616","regulation of keratinocyte differentiation","2/74","39/18888",0.0512820512820513,13.0893970893971,4.7396859799672,0.0102173690508184,0.0378765095116196,0.0222551943781781,"7421/1594",2
"BP","GO:0051349","positive regulation of lyase activity","2/74","39/18888",0.0512820512820513,13.0893970893971,4.7396859799672,0.0102173690508184,0.0378765095116196,0.0222551943781781,"776/775",2
"BP","GO:0060306","regulation of membrane repolarization","2/74","39/18888",0.0512820512820513,13.0893970893971,4.7396859799672,0.0102173690508184,0.0378765095116196,0.0222551943781781,"776/784",2
"BP","GO:0070232","regulation of T cell apoptotic process","2/74","39/18888",0.0512820512820513,13.0893970893971,4.7396859799672,0.0102173690508184,0.0378765095116196,0.0222551943781781,"596/3575",2
"BP","GO:0071312","cellular response to alkaloid","2/74","39/18888",0.0512820512820513,13.0893970893971,4.7396859799672,0.0102173690508184,0.0378765095116196,0.0222551943781781,"836/779",2
"BP","GO:0060485","mesenchyme development","5/74","336/18888",0.0148809523809524,3.79826254826255,3.2457832221804,0.0102400245479893,0.0379057969218798,0.0222724028542646,"596/7040/5747/1906/3066",5
"BP","GO:0051235","maintenance of location","5/74","337/18888",0.0148367952522255,3.78699173951399,3.23760415990509,0.0103631608251951,0.0383064174962965,0.0225077964760768,"581/2147/5465/779/775",5
"BP","GO:0010742","macrophage derived foam cell differentiation","2/74","40/18888",0.05,12.7621621621622,4.67026261190734,0.0107280764492128,0.0393422219742822,0.0231164066751841,"7040/5465",2
"BP","GO:0042307","positive regulation of protein import into nucleus","2/74","40/18888",0.05,12.7621621621622,4.67026261190734,0.0107280764492128,0.0393422219742822,0.0231164066751841,"7040/8841",2
"BP","GO:0051385","response to mineralocorticoid","2/74","40/18888",0.05,12.7621621621622,4.67026261190734,0.0107280764492128,0.0393422219742822,0.0231164066751841,"1906/10013",2
"BP","GO:0052652","cyclic purine nucleotide metabolic process","2/74","40/18888",0.05,12.7621621621622,4.67026261190734,0.0107280764492128,0.0393422219742822,0.0231164066751841,"6095/785",2
"BP","GO:1902742","apoptotic process involved in development","2/74","40/18888",0.05,12.7621621621622,4.67026261190734,0.0107280764492128,0.0393422219742822,0.0231164066751841,"581/7421",2
"BP","GO:0007601","visual perception","4/74","219/18888",0.0182648401826484,4.66197704553869,3.41848695861543,0.0107505799244633,0.0393422219742822,0.0231164066751841,"783/785/1429/93589",4
"BP","GO:0050679","positive regulation of epithelial cell proliferation","4/74","219/18888",0.0182648401826484,4.66197704553869,3.41848695861543,0.0107505799244633,0.0393422219742822,0.0231164066751841,"367/5578/2152/10013",4
"BP","GO:0046034","ATP metabolic process","4/74","220/18888",0.0181818181818182,4.64078624078624,3.40654716036811,0.0109178315686778,0.0398974527737315,0.0234426450093344,"7040/9759/5465/5563",4
"BP","GO:0006090","pyruvate metabolic process","3/74","118/18888",0.0254237288135593,6.48923499770957,3.75126263418156,0.0111678931179037,0.0405912029416467,0.0238502735114304,"9759/5465/5563",3
"BP","GO:0042303","molting cycle","3/74","118/18888",0.0254237288135593,6.48923499770957,3.75126263418156,0.0111678931179037,0.0405912029416467,0.0238502735114304,"596/3065/3066",3
"BP","GO:0042633","hair cycle","3/74","118/18888",0.0254237288135593,6.48923499770957,3.75126263418156,0.0111678931179037,0.0405912029416467,0.0238502735114304,"596/3065/3066",3
"BP","GO:0009187","cyclic nucleotide metabolic process","2/74","41/18888",0.0487804878048781,12.4508899143045,4.60327407053129,0.0112498779659216,0.0405912029416467,0.0238502735114304,"6095/785",2
"BP","GO:0010762","regulation of fibroblast migration","2/74","41/18888",0.0487804878048781,12.4508899143045,4.60327407053129,0.0112498779659216,0.0405912029416467,0.0238502735114304,"7040/5747",2
"BP","GO:0051281","positive regulation of release of sequestered calcium ion into cytosol","2/74","41/18888",0.0487804878048781,12.4508899143045,4.60327407053129,0.0112498779659216,0.0405912029416467,0.0238502735114304,"581/2147",2
"BP","GO:0090077","foam cell differentiation","2/74","41/18888",0.0487804878048781,12.4508899143045,4.60327407053129,0.0112498779659216,0.0405912029416467,0.0238502735114304,"7040/5465",2
"BP","GO:1900016","negative regulation of cytokine production involved in inflammatory response","2/74","41/18888",0.0487804878048781,12.4508899143045,4.60327407053129,0.0112498779659216,0.0405912029416467,0.0238502735114304,"2147/5465",2
"BP","GO:1901661","quinone metabolic process","2/74","41/18888",0.0487804878048781,12.4508899143045,4.60327407053129,0.0112498779659216,0.0405912029416467,0.0238502735114304,"1728/79001",2
"BP","GO:0048675","axon extension","3/74","119/18888",0.0252100840336134,6.4347036111742,3.72980011457965,0.0114249896624041,0.0410668818143827,0.0241297693232365,"1906/10013/4133",3
"BP","GO:0043583","ear development","4/74","223/18888",0.0179372197309417,4.57835413889226,3.37115354563314,0.0114296693255289,0.0410668818143827,0.0241297693232365,"596/1906/2561/2558",4
"BP","GO:0050953","sensory perception of light stimulus","4/74","223/18888",0.0179372197309417,4.57835413889226,3.37115354563314,0.0114296693255289,0.0410668818143827,0.0241297693232365,"783/785/1429/93589",4
"BP","GO:0009185","ribonucleoside diphosphate metabolic process","3/74","120/18888",0.025,6.38108108108108,3.70858247558331,0.0116854918413924,0.0418689379923807,0.0246010354555629,"9759/5465/5563",3
"BP","GO:0010717","regulation of epithelial to mesenchymal transition","3/74","120/18888",0.025,6.38108108108108,3.70858247558331,0.0116854918413924,0.0418689379923807,0.0246010354555629,"7040/5747/3066",3
"BP","GO:0001662","behavioral fear response","2/74","42/18888",0.0476190476190476,12.1544401544402,4.53857597387574,0.011782681280142,0.0420997332526909,0.0247366443975164,"596/2558",2
"BP","GO:0060563","neuroepithelial cell differentiation","2/74","42/18888",0.0476190476190476,12.1544401544402,4.53857597387574,0.011782681280142,0.0420997332526909,0.0247366443975164,"7040/5054",2
"BP","GO:1904892","regulation of receptor signaling pathway via STAT","3/74","122/18888",0.0245901639344262,6.27647319450598,3.6668620830088,0.0122167427138416,0.043557782318329,0.0255933538933781,"7040/3575/2147",3
"BP","GO:0051651","maintenance of location in cell","4/74","228/18888",0.0175438596491228,4.47795163584637,3.31353774764934,0.0123167009706333,0.043557782318329,0.0255933538933781,"581/2147/779/775",4
"BP","GO:0002209","behavioral defense response","2/74","43/18888",0.0465116279069767,11.8717787554997,4.47603571162504,0.0123263946070164,0.043557782318329,0.0255933538933781,"596/2558",2
"BP","GO:0019098","reproductive behavior","2/74","43/18888",0.0465116279069767,11.8717787554997,4.47603571162504,0.0123263946070164,0.043557782318329,0.0255933538933781,"7068/3066",2
"BP","GO:0032768","regulation of monooxygenase activity","2/74","43/18888",0.0465116279069767,11.8717787554997,4.47603571162504,0.0123263946070164,0.043557782318329,0.0255933538933781,"7421/1594",2
"BP","GO:0042554","superoxide anion generation","2/74","43/18888",0.0465116279069767,11.8717787554997,4.47603571162504,0.0123263946070164,0.043557782318329,0.0255933538933781,"7040/1906",2
"BP","GO:0045124","regulation of bone resorption","2/74","43/18888",0.0465116279069767,11.8717787554997,4.47603571162504,0.0123263946070164,0.043557782318329,0.0255933538933781,"5578/952",2
"BP","GO:1904646","cellular response to amyloid-beta","2/74","43/18888",0.0465116279069767,11.8717787554997,4.47603571162504,0.0123263946070164,0.043557782318329,0.0255933538933781,"773/782",2
"BP","GO:0009895","negative regulation of catabolic process","5/74","353/18888",0.0141643059490085,3.61534338871449,3.11083199135624,0.012474083054026,0.0440060382398344,0.0258567367339012,"596/1728/9759/5465/2903",5
"BP","GO:0002688","regulation of leukocyte chemotaxis","3/74","123/18888",0.024390243902439,6.22544495715227,3.64634980059394,0.0124875055962784,0.0440060382398344,0.0258567367339012,"5747/5054/1906",3
"BP","GO:0030501","positive regulation of bone mineralization","2/74","44/18888",0.0454545454545455,11.6019656019656,4.41553123704173,0.0128809266949428,0.0451447485393014,0.0265258115610654,"7421/6256",2
"BP","GO:0030890","positive regulation of B cell proliferation","2/74","44/18888",0.0454545454545455,11.6019656019656,4.41553123704173,0.0128809266949428,0.0451447485393014,0.0265258115610654,"596/952",2
"BP","GO:0045761","regulation of adenylate cyclase activity","2/74","44/18888",0.0454545454545455,11.6019656019656,4.41553123704173,0.0128809266949428,0.0451447485393014,0.0265258115610654,"776/775",2
"BP","GO:1904037","positive regulation of epithelial cell apoptotic process","2/74","44/18888",0.0454545454545455,11.6019656019656,4.41553123704173,0.0128809266949428,0.0451447485393014,0.0265258115610654,"7040/581",2
"BP","GO:1990778","protein localization to cell periphery","5/74","356/18888",0.0140449438202247,3.5848770118433,3.08788073257812,0.0129000933502819,0.0451503267259868,0.0265290891500133,"7040/367/2903/783/784",5
"BP","GO:0001952","regulation of cell-matrix adhesion","3/74","125/18888",0.024,6.12583783783784,3.60599823676417,0.0130393399001516,0.0454690910330355,0.0267163862823433,"596/5747/5054",3
"BP","GO:0021761","limbic system development","3/74","125/18888",0.024,6.12583783783784,3.60599823676417,0.0130393399001516,0.0454690910330355,0.0267163862823433,"581/836/3065",3
"BP","GO:0010506","regulation of autophagy","5/74","357/18888",0.0140056022408964,3.57483533954122,3.08028514471662,0.0130442662870172,0.0454690910330355,0.0267163862823433,"596/836/1612/10013/5563",5
"BP","GO:0022407","regulation of cell-cell adhesion","6/74","496/18888",0.0120967741935484,3.08761987794246,2.95484403661631,0.0130956215310658,0.0455862489340218,0.0267852250400062,"7040/836/5747/3575/5578/5465",6
"BP","GO:0033135","regulation of peptidyl-serine phosphorylation","3/74","126/18888",0.0238095238095238,6.07722007722008,3.58615020292141,0.0133204240592764,0.0462346781257493,0.0271662241840259,"596/581/10013",3
"BP","GO:0001667","ameboidal-type cell migration","6/74","498/18888",0.0120481927710843,3.07521979811136,2.94336884728637,0.0133358847996441,0.0462346781257493,0.0271662241840259,"7040/5747/1906/5578/9734/10013",6
"BP","GO:0007517","muscle organ development","5/74","359/18888",0.0139275766016713,3.55491982232929,3.06517510498541,0.0133358880853173,0.0462346781257493,0.0271662241840259,"596/7040/9734/8912/779",5
"BP","GO:0002347","response to tumor cell","2/74","45/18888",0.0444444444444444,11.3441441441441,4.35695000717071,0.013446186822897,0.0464291047688475,0.0272804639276095,"7040/1612",2
"BP","GO:0042149","cellular response to glucose starvation","2/74","45/18888",0.0444444444444444,11.3441441441441,4.35695000717071,0.013446186822897,0.0464291047688475,0.0272804639276095,"596/5563",2
"BP","GO:1903426","regulation of reactive oxygen species biosynthetic process","2/74","45/18888",0.0444444444444444,11.3441441441441,4.35695000717071,0.013446186822897,0.0464291047688475,0.0272804639276095,"5465/2902",2
"BP","GO:0001819","positive regulation of cytokine production","6/74","500/18888",0.012,3.06291891891892,2.93195090322962,0.0135792365735729,0.0467261293767677,0.0274549874111511,"7040/841/5054/2152/3066/6095",6
"BP","GO:0009132","nucleoside diphosphate metabolic process","3/74","127/18888",0.0236220472440945,6.02936795062779,3.56651503259045,0.0136049609863068,0.0467261293767677,0.0274549874111511,"9759/5465/5563",3
"BP","GO:0030282","bone mineralization","3/74","127/18888",0.0236220472440945,6.02936795062779,3.56651503259045,0.0136049609863068,0.0467261293767677,0.0274549874111511,"7421/6256/1594",3
"BP","GO:0030512","negative regulation of transforming growth factor beta receptor signaling pathway","3/74","127/18888",0.0236220472440945,6.02936795062779,3.56651503259045,0.0136049609863068,0.0467261293767677,0.0274549874111511,"3065/5465/3066",3
"BP","GO:0016358","dendrite development","4/74","235/18888",0.0170212765957447,4.34456584243818,3.23560960727258,0.0136310916251901,0.0467533703406052,0.0274709934516514,"3066/10013/4133/116443",4
"BP","GO:0002761","regulation of myeloid leukocyte differentiation","3/74","128/18888",0.0234375,5.98226351351351,3.54708864287719,0.0138929564603679,0.0475880068622468,0.0279614028970772,"7040/841/5578",3
"BP","GO:0030517","negative regulation of axon extension","2/74","46/18888",0.0434782608695652,11.0975323149236,4.30018805026977,0.0140220847977688,0.0478389586261194,0.0281088552456845,"10013/4133",2
"BP","GO:0048713","regulation of oligodendrocyte differentiation","2/74","46/18888",0.0434782608695652,11.0975323149236,4.30018805026977,0.0140220847977688,0.0478389586261194,0.0281088552456845,"3065/3066",2
"BP","GO:0051205","protein insertion into membrane","2/74","46/18888",0.0434782608695652,11.0975323149236,4.30018805026977,0.0140220847977688,0.0478389586261194,0.0281088552456845,"581/116444",2
"BP","GO:0048588","developmental cell growth","4/74","238/18888",0.0168067226890756,4.28980240744947,3.20313803723464,0.0142207257812279,0.0483881384529465,0.0284315381948845,"1906/5465/10013/4133",4
"BP","GO:0051098","regulation of binding","4/74","238/18888",0.0168067226890756,4.28980240744947,3.20313803723464,0.0142207257812279,0.0483881384529465,0.0284315381948845,"581/9759/1565/4133",4
"BP","GO:0002573","myeloid leukocyte differentiation","4/74","239/18888",0.0167364016736402,4.27185344340156,3.19243304970048,0.0144208192663675,0.048939345700526,0.0287554124007106,"7040/841/5578/2739",4
"BP","GO:0009743","response to carbohydrate","4/74","239/18888",0.0167364016736402,4.27185344340156,3.19243304970048,0.0144208192663675,0.048939345700526,0.0287554124007106,"836/1728/5465/5563",4
"BP","GO:0043393","regulation of protein binding","3/74","130/18888",0.0230769230769231,5.89022869022869,3.50884642000156,0.0144793450084947,0.0490731363150698,0.0288340240830182,"581/9759/4133",3
"BP","GO:0060119","inner ear receptor cell development","2/74","47/18888",0.0425531914893617,10.8614146060955,4.24514914279345,0.0146085309517082,0.0493806789670243,0.0290147276797086,"2561/2558",2
"BP","GO:1901861","regulation of muscle tissue development","2/74","47/18888",0.0425531914893617,10.8614146060955,4.24514914279345,0.0146085309517082,0.0493806789670243,0.0290147276797086,"596/7040",2
"CC","GO:0034702","monoatomic ion channel complex","27/74","344/19894",0.0784883720930233,21.1006442489001,22.9789401402697,5.33907821954155e-29,8.70269749785273e-27,6.0134880999047e-27,"2903/2561/2904/8912/773/779/2902/776/2563/775/2556/777/116443/2906/774/55799/9254/783/785/116444/2558/784/8911/782/93589/55879/2560",27
"CC","GO:0005891","voltage-gated calcium channel complex","15/74","45/19894",0.333333333333333,89.6126126126126,36.3619075600638,2.51372741630813e-26,2.04868784429113e-24,1.41562543971037e-24,"8912/773/779/776/775/777/774/55799/9254/783/785/784/8911/782/93589",15
"CC","GO:1902495","transmembrane transporter complex","27/74","444/19894",0.0608108108108108,16.3482468955442,19.9850222025413,5.29002267727383e-26,2.87424565465212e-24,1.98607868936246e-24,"2903/2561/2904/8912/773/779/2902/776/2563/775/2556/777/116443/2906/774/55799/9254/783/785/116444/2558/784/8911/782/93589/55879/2560",27
"CC","GO:1990351","transporter complex","27/74","471/19894",0.0573248407643312,15.4110862454812,19.3402993522862,2.56355613842823e-25,1.0446491264095e-23,7.21843438978476e-24,"2903/2561/2904/8912/773/779/2902/776/2563/775/2556/777/116443/2906/774/55799/9254/783/785/116444/2558/784/8911/782/93589/55879/2560",27
"CC","GO:0034704","calcium channel complex","15/74","70/19894",0.214285714285714,57.6081081081081,28.9898649526637,4.90447114375314e-23,1.59885759286353e-21,1.10479665764545e-21,"8912/773/779/776/775/777/774/55799/9254/783/785/784/8911/782/93589",15
"CC","GO:0034703","cation channel complex","15/74","204/19894",0.0735294117647059,19.7674880763116,16.4631354127814,9.29877947802589e-16,2.5261684248637e-14,1.74556035815574e-14,"8912/773/779/776/775/777/774/55799/9254/783/785/784/8911/782/93589",15
"CC","GO:0045211","postsynaptic membrane","15/74","276/19894",0.0543478260869565,14.6107520564042,13.9130861618956,8.13969769545254e-14,1.89538674908395e-12,1.30969571941868e-12,"2903/2561/2904/2902/2563/775/2556/1131/116443/2906/10280/116444/2558/55879/2560",15
"CC","GO:1990454","L-type voltage-gated calcium channel complex","6/74","12/19894",0.5,134.418918918919,28.2482912092216,1.95484233745625e-12,3.98299126256711e-11,2.75221223826077e-11,"779/776/775/783/784/782",6
"CC","GO:0097060","synaptic membrane","15/74","397/19894",0.0377833753148615,10.1576009258629,11.2617854005113,1.52270094395692e-11,2.75778059849976e-10,1.90560235091685e-10,"2903/2561/2904/2902/2563/775/2556/1131/116443/2906/10280/116444/2558/55879/2560",15
"CC","GO:0099634","postsynaptic specialization membrane","10/74","120/19894",0.0833333333333333,22.4031531531532,14.3692894574124,2.26181084700782e-11,3.68675168062274e-10,2.54751326978775e-10,"2903/2561/2904/775/116443/2906/10280/116444/2558/2560",10
"CC","GO:1902711","GABA-A receptor complex","6/74","19/19894",0.315789473684211,84.896159317212,22.3552477692039,5.62341836127699e-11,8.33288357171045e-10,5.75794990102046e-10,"2561/2563/2556/2558/55879/2560",6
"CC","GO:1902710","GABA receptor complex","6/74","21/19894",0.285714285714286,76.8108108108108,21.2384710450996,1.11810267244193e-10,1.51875613006696e-09,1.04944724518673e-09,"2561/2563/2556/2558/55879/2560",6
"CC","GO:0043025","neuronal cell body","14/74","488/19894",0.0286885245901639,7.71256092157732,9.17369535735746,2.81583378945536e-09,3.53062236677865e-08,2.43962927507469e-08,"836/3065/1728/10013/5563/4133/773/2563/775/777/116443/774/116444/2558",14
"CC","GO:0099572","postsynaptic specialization","12/74","341/19894",0.0351906158357771,9.4605690734723,9.62906771736299,4.49051117018687e-09,5.228238005289e-08,3.61266688127816e-08,"1612/2903/2561/2904/2902/775/116443/2906/10280/116444/2558/2560",12
"CC","GO:0008328","ionotropic glutamate receptor complex","6/74","41/19894",0.146341463414634,39.3421226104153,15.0165160569872,8.73678621184283e-09,9.49397435020255e-08,6.56025350643637e-08,"2903/2904/2902/116443/2906/116444",6
"CC","GO:0000118","histone deacetylase complex","7/74","77/19894",0.0909090909090909,24.4398034398034,12.5919952005162,1.43993977833661e-08,1.46693864918042e-07,1.01364181764485e-07,"3065/9734/9759/3066/8841/10013/55869",7
"CC","GO:0098878","neurotransmitter receptor complex","6/74","46/19894",0.130434782608696,35.0658049353701,14.1336187307539,1.79353992207601e-08,1.71968827822582e-07,1.18828960781507e-07,"2903/2904/2902/116443/2906/116444",6
"CC","GO:0030315","T-tubule","6/74","51/19894",0.117647058823529,31.6279809220986,13.3817824706311,3.39821778177396e-08,3.07727499127309e-07,2.12637019093459e-07,"779/776/775/783/784/782",6
"CC","GO:0034707","chloride channel complex","6/74","56/19894",0.107142857142857,28.8040540540541,12.7311422526696,6.03731862633965e-08,5.1793838741756e-07,3.5789091025947e-07,"2561/2563/2556/2558/55879/2560",6
"CC","GO:0098839","postsynaptic density membrane","7/74","99/19894",0.0707070707070707,19.008736008736,10.9758269753782,8.35358077031225e-08,6.80816832780448e-07,4.70438496012321e-07,"2903/2904/775/116443/2906/10280/116444",7
"CC","GO:0014069","postsynaptic density","9/74","313/19894",0.0287539936102236,7.73016147137553,7.33321461313186,2.37366061219903e-06,1.84241276089735e-05,1.27309115541502e-05,"1612/2903/2904/2902/775/116443/2906/10280/116444",9
"CC","GO:0032279","asymmetric synapse","9/74","329/19894",0.027355623100304,7.35422656699252,7.10125151570111,3.56614629709786e-06,2.6421902110316e-05,1.82573040090656e-05,"1612/2903/2904/2902/775/116443/2906/10280/116444",9
"CC","GO:0098984","neuron to neuron synapse","9/74","360/19894",0.025,6.72094594594595,6.69325974809225,7.38723705686484e-06,5.23530278377813e-05,3.6175485816226e-05,"1612/2903/2904/2902/775/116443/2906/10280/116444",9
"CC","GO:0042383","sarcolemma","6/74","141/19894",0.0425531914893617,11.4399079930995,7.60158002414117,1.42036277706884e-05,9.64663052759253e-05,6.66573759413885e-05,"779/776/775/783/784/782",6
"CC","GO:0098982","GABA-ergic synapse","4/74","79/19894",0.0506329113924051,13.612042422169,6.86303330269108,0.00021460150982915,0.00139920184408606,0.000966836275861855,"2561/2563/2558/2560",4
"CC","GO:0097136","Bcl-2 family protein complex","2/74","10/19894",0.2,53.7675675675676,10.1983373483231,0.000602502200307929,0.00377722533269971,0.00261002977461329,"596/581",2
"CC","GO:0070822","Sin3-type complex","2/74","13/19894",0.153846153846154,41.3596673596674,8.89435209874836,0.00103681330087092,0.00625928029785036,0.0043251081166935,"3065/3066",2
"CC","GO:0098802","plasma membrane signaling receptor complex","6/74","325/19894",0.0184615384615385,4.96316008316008,4.40162616870876,0.00132348188000985,0.00770455523005732,0.00532378049477645,"2903/2904/2902/116443/2906/116444",6
"CC","GO:0016581","NuRD complex","2/74","16/19894",0.125,33.6047297297297,7.97202090474014,0.00158361482337494,0.00860430720700385,0.00594550126670592,"3065/3066",2
"CC","GO:0090545","CHD-type complex","2/74","16/19894",0.125,33.6047297297297,7.97202090474014,0.00158361482337494,0.00860430720700385,0.00594550126670592,"3065/3066",2
"CC","GO:0031968","organelle outer membrane","5/74","248/19894",0.0201612903225806,5.4201176983435,4.27993112837575,0.0023143736078153,0.0121691257443192,0.00840875979749533,"596/841/581/1594/10280",5
"CC","GO:0019867","outer membrane","5/74","250/19894",0.02,5.37675675675676,4.25521617914332,0.00239624652548209,0.0122058807391744,0.00843415717850604,"596/841/581/1594/10280",5
"CC","GO:0017053","transcription repressor complex","3/74","77/19894",0.038961038961039,10.4742014742015,5.08959470578515,0.0029668592597481,0.0146544866466345,0.0101261225133348,"3065/9759/8841",3
"CC","GO:0042734","presynaptic membrane","4/74","167/19894",0.0239520958083832,6.43922964881049,4.31299827917879,0.00349179841907116,0.0167400924208412,0.011567257920762,"2903/2906/2558/2560",4
"CC","GO:0046930","pore complex","2/74","26/19894",0.0769230769230769,20.6798336798337,6.13543272155388,0.00418707882361656,0.0194998242357,0.0134742085451721,"596/581",2
"CC","GO:0048787","presynaptic active zone membrane","2/74","30/19894",0.0666666666666667,17.9225225225225,5.66769604129485,0.00555071239467877,0.0251323922314622,0.0173662639248722,"2906/2560",2
"CC","GO:0005741","mitochondrial outer membrane","4/74","219/19894",0.0182648401826484,4.91028014315686,3.55538581659365,0.00901692176677662,0.0397231958914754,0.0274483820496472,"596/841/581/1594",4
"CC","GO:0032590","dendrite membrane","2/74","40/19894",0.05,13.4418918918919,4.81289720951675,0.00971746947846308,0.0416828296049864,0.0288024718613726,"2556/2558",2
"MF","GO:0005262","calcium channel activity","21/74","114/18522",0.184210526315789,46.1073968705548,30.5963991865683,6.23915639299685e-30,1.24234506055541e-27,6.8002045419875e-28,"2903/2904/8912/773/779/2902/776/775/777/116443/2906/774/55799/9254/783/785/116444/784/8911/782/93589",21
"MF","GO:0022836","gated channel activity","27/74","301/18522",0.0897009966777409,22.4519170333124,23.7649378642443,9.03523680403933e-30,1.24234506055541e-27,6.8002045419875e-28,"2903/2561/2904/8912/773/779/2902/776/2563/775/2556/777/116443/2906/774/55799/9254/783/785/116444/2558/784/8911/782/93589/55879/2560",27
"MF","GO:0015085","calcium ion transmembrane transporter activity","21/74","132/18522",0.159090909090909,39.8200245700246,28.3481901807799,1.71286684681816e-28,1.57012794291665e-26,8.59438452964902e-27,"2903/2904/8912/773/779/2902/776/775/777/116443/2906/774/55799/9254/783/785/116444/784/8911/782/93589",21
"MF","GO:0008331","high voltage-gated calcium channel activity","12/74","14/18522",0.857142857142857,214.540540540541,50.6218532986798,5.85192830240052e-28,4.02320070790036e-26,2.20217301906125e-26,"8912/773/779/776/775/777/774/783/785/784/8911/782",12
"MF","GO:0005245","voltage-gated calcium channel activity","15/74","42/18522",0.357142857142857,89.3918918918919,36.3211442479118,2.10741965337297e-26,1.15908080935514e-24,6.34444232489127e-25,"8912/773/779/776/775/777/774/55799/9254/783/785/784/8911/782/93589",15
"MF","GO:0005244","voltage-gated monoatomic ion channel activity","21/74","172/18522",0.122093023255814,30.5595537397863,24.6670658479688,5.98421060374758e-26,2.6683729394318e-24,1.46058308263635e-24,"2903/2904/8912/773/779/2902/776/775/777/116443/2906/774/55799/9254/783/785/116444/784/8911/782/93589",21
"MF","GO:0022832","voltage-gated channel activity","21/74","173/18522",0.121387283236994,30.3829089204812,24.5915028787575,6.79222202764459e-26,2.6683729394318e-24,1.46058308263635e-24,"2903/2904/8912/773/779/2902/776/775/777/116443/2906/774/55799/9254/783/785/116444/784/8911/782/93589",21
"MF","GO:0005216","monoatomic ion channel activity","27/74","441/18522",0.0612244897959184,15.3243243243243,19.2821584768383,2.83103602971746e-25,9.73168635215377e-24,5.32681779275785e-24,"2903/2561/2904/8912/773/779/2902/776/2563/775/2556/777/116443/2906/774/55799/9254/783/785/116444/2558/784/8911/782/93589/55879/2560",27
"MF","GO:0005261","monoatomic cation channel activity","21/74","330/18522",0.0636363636363636,15.9280098280098,17.3297416901684,6.312383974426e-20,1.92878399218572e-18,1.05575544835429e-18,"2903/2904/8912/773/779/2902/776/775/777/116443/2906/774/55799/9254/783/785/116444/784/8911/782/93589",21
"MF","GO:0022843","voltage-gated monoatomic cation channel activity","16/74","143/18522",0.111888111888112,28.005292005292,20.5319117177849,3.09896655669207e-19,8.52215803090318e-18,4.66476018533648e-18,"8912/773/779/776/775/777/2906/774/55799/9254/783/785/784/8911/782/93589",16
"MF","GO:0046873","metal ion transmembrane transporter activity","21/74","437/18522",0.0480549199084668,12.0280165749273,14.7758441903105,2.00612675184656e-17,5.01531687961641e-16,2.74522608147425e-16,"2903/2904/8912/773/779/2902/776/775/777/116443/2906/774/55799/9254/783/785/116444/784/8911/782/93589",21
"MF","GO:0030594","neurotransmitter receptor activity","13/74","98/18522",0.13265306122449,33.2027027027027,20.2435571812474,8.9724226651653e-17,2.05618019410038e-15,1.12548810624442e-15,"2903/2561/2904/2902/2563/2556/1131/116443/2906/116444/2558/55879/2560",13
"MF","GO:0005230","extracellular ligand-gated monoatomic ion channel activity","12/74","73/18522",0.164383561643836,41.1447611995557,21.7659348174896,9.84713155726543e-17,2.08304706019076e-15,1.14019418031494e-15,"2903/2561/2904/2902/2563/2556/116443/2906/116444/2558/55879/2560",12
"MF","GO:0022824","transmitter-gated monoatomic ion channel activity","11/74","58/18522",0.189655172413793,47.4701770736254,22.4490961042623,3.73735576822229e-16,6.85181890840753e-15,3.7504692972336e-15,"2903/2561/2904/2902/2563/2556/116443/2906/116444/2558/2560",11
